date,shopId,productId,title,category,rank,price_min,stock,sold_total,returned_total,ret_pct,rating,reviews,viewers,conversion,roi,status,moderation,sku_count,clicks,commission,avgdsales,turnover,filters_ok,all_filters,promo_in,promo_rec,promo_price,promo_name,illiquid,image
2026-07-22,112728,2847586,СТИКЕРОТКАМАРОВ,Hasharotlarga qo'rqitish moslamalar,A,17820,36,158,20,11.2,4.6,7,1478,10.89,53.87992850383766,IN_STOCK,MODERATED,4,,20.0,0.7,62.0,1,1,4,0,,,0,https://images.uzum.uz/d8ctqajsv8vo2t0i6rlg/t_product_80_low.jpg
2026-07-22,112728,2885187,ПЕНИТСЯСАЛФЕТКИ,"Lattalar, salfetkalar va gubkalar",B,67300,23,12,0,0.0,5.0,3,89,11.24,-50.094208494208495,IN_STOCK,MODERATED,1,,20.0,0.5,52.0,0,0,1,0,,,0,https://images.uzum.uz/d8hhb9i1146tv075gmmg/t_product_80_low.jpg
2026-07-22,112728,2885239,ДЕРЖАТЕЛЬКУХХ,Tagkursi va tutqichlar,D,210000,30,0,0,0.0,0.0,0,85,0.0,-100.0,IN_STOCK,ON_MODERATION,2,,25.0,0.0,,1,1,2,0,,,0,https://images.uzum.uz/d8hhokq1146tv075grng/t_product_80_low.jpg
2026-07-22,112728,3061376,ПАКЕТЫ2ЯВЕРСИЯ,Axlat qoplari,D,65000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9bsqmbsv8vsdeu9jrjg/t_product_80_low.jpg
2026-07-22,112728,3061428,СЕТКИОРГАН2ЯВЕРСИЯ,Organayzerlar va ajratuvchilar,D,24000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,3,,27.0,,,1,0,0,0,,,0,https://images.uzum.uz/d9bt13bsv8vsdeu9k0eg/t_product_80_low.jpg
2026-07-22,112728,3061483,РАЗДЕЛИТЕЛЬОДЕЖДЦЫ2ЯВЕРСИЯ,Organayzerlar va ajratuvchilar,D,85000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,27.0,,,1,0,0,0,,,0,https://images.uzum.uz/d9bt5tbsv8vsdeu9k310/t_product_80_low.jpg
2026-07-22,112728,3061510,ТРЯПКИМНОГОРАЗОВЫЕ,"Lattalar, salfetkalar va gubkalar",D,45000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btc3rsv8vsdeu9k6pg/t_product_80_low.jpg
2026-07-22,112728,3061540,АПТЕЧКИВСЕ2ЯВЕРСИЯ,Dori-darmonlar uchun dori qutilari va sumkalar,D,160000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,30.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btiajsv8vsdeu9k9hg/t_product_80_low.jpg
2026-07-22,112728,3061577,НАСАДКИЕРШ,Unitaz choʻtkalari,D,30000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,9,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btoli1146g73ht6200/t_product_80_low.jpg
2026-07-22,112728,3061628,СМЕННЫЙЕРШИК,Unitaz choʻtkalari,D,100000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,6,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btv3q1146g73ht640g/t_product_80_low.jpg
2026-07-23,112728,2657904,ОВОЩЕЧИСТКА,Meva va sabzavot kesgichlar,C,35500,39,1,1,50.0,0.0,0,154,1.3,-100.0,IN_STOCK,MODERATED,2,,25.0,0.1,190.0,1,1,2,0,,,0,https://images.uzum.uz/d7snkf3sv8vo2t0c0an0/t_product_80_low.jpg
2026-07-23,112728,2658091,ПАКЕТЫБОЛЬШИЕ,Axlat qoplari,D,65000,0,1,0,0.0,0.0,0,123,0.81,-100.0,ARCHIVED,ON_MODERATION,4,,20.0,,,0,1,0,4,54450,01.06-09.06 Летняя распродажа неделя 3/Yozgi chegirmalar haf,0,https://images.uzum.uz/d7snpks9g1ktqmlk3c8g/t_product_80_low.jpg
2026-07-23,112728,2658308,СИНИЕТАБЛЕТКИ,Vanna va hojatxona uchun vositalar,B,32500,123,35,59,62.8,0.0,0,524,6.11,-72.82471864680909,IN_STOCK,MODERATED,3,,15.0,1.0,58.0,1,1,3,0,,,0,https://images.uzum.uz/d7so4ui1146tv06tjos0/t_product_80_low.jpg
2026-07-23,112728,2658502,МЫЛЬНИЦА,"Sovun idishlar, stakanlar",A,29700,15,74,5,6.3,5.0,12,851,7.76,136.053209350381,IN_STOCK,MODERATED,3,,20.0,0.7,27.0,1,1,0,3,29700,15.06-23.06 Летняя распродажа неделя 5/Yozgi chegirmalar haf,0,https://images.uzum.uz/d7sopk49g1ktqmlk3u3g/t_product_80_low.jpg
2026-07-23,112728,2658640,СЕТКАОРГАН,Xoʻjalik sumkalari,C,24000,0,5,0,0.0,5.0,1,157,3.18,-81.04547781967138,ARCHIVED,ON_MODERATION,3,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d7sovrq1146tv06tk99g/t_product_80_low.jpg
2026-07-23,112728,2658806,ДЕРЖАТЕЛЬДЛЯКРЫШЕК,Oshxona qurollari uchun podstavkalar,A,57000,34,46,4,8.0,5.0,4,1057,4.07,-100.0,IN_STOCK,ON_MODERATION,4,,25.0,1.2,18.0,1,0,4,0,,,0,https://images.uzum.uz/d7sp6mrsv8vo2t0c18f0/t_product_80_low.jpg
2026-07-23,112728,2659116,РАЗДЕЛИТЕЛЬОДЕЖДЫ,Organayzerlar va ajratuvchilar,B,85000,0,2,0,0.0,0.0,0,246,0.41,-88.88113219521483,ARCHIVED,ON_MODERATION,4,,27.0,,,0,1,0,0,,,0,https://images.uzum.uz/d7spi6k9g1ktqmlk4dt0/t_product_80_low.jpg
2026-07-23,112728,2659219,ДУРШЛАГРИС,Chovli va elak,D,32000,38,2,0,0.0,0.0,0,58,3.45,-100.0,IN_STOCK,MODERATED,2,,25.0,0.0,,1,1,2,0,,,0,https://images.uzum.uz/d7spq4c9g1ktqmlk4ilg/t_product_80_low.jpg
2026-07-23,112728,2661453,ДУРШЛАГСЛОН,Chovli va elak,C,50000,90,0,1,100.0,0.0,0,64,1.56,-100.0,IN_STOCK,MODERATED,3,,25.0,0.0,,1,1,3,0,,,0,https://images.uzum.uz/d7sqf63sv8vo2t0c2090/t_product_80_low.jpg
2026-07-23,112728,2661858,ПАКЕТЫДЛЯКРУП,Sochiluvchan mahsulotlar uchun idishlar,D,75000,30,0,0,0.0,0.0,0,90,0.0,-100.0,IN_STOCK,MODERATED,4,,25.0,0.0,,0,0,4,0,,,0,https://images.uzum.uz/d7sr1p3sv8vo2t0c2dh0/t_product_80_low.jpg
2026-07-23,112728,2662663,ШАПАЧКИМИШКИ,Qayta foydalanish mumkin boʻlgan paketlar va qopchalar,D,18000,115,5,0,0.0,0.0,0,55,5.45,-100.0,IN_STOCK,MODERATED,4,,25.0,0.3,144.0,0,0,4,0,,,0,https://images.uzum.uz/d7t2u23sv8vo2t0c7q6g/t_product_80_low.jpg
2026-07-23,112728,2662882,ШТАНГАСКЛАДНАЯ,Pardalar va karnizlar,A,450000,0,10,4,28.6,5.0,1,1460,0.89,-100.0,RUN_OUT,ON_MODERATION,2,,20.0,,,1,1,0,0,,,0,https://images.uzum.uz/d7ouuhbsv8vo2t0afu10/t_product_80_low.jpg
2026-07-23,112728,2663193,ШАПОЧКИЦЫАЛЯТА,Qayta foydalanish mumkin boʻlgan paketlar va qopchalar,D,65000,164,7,0,0.0,0.0,0,179,3.35,-92.51617682302447,IN_STOCK,ON_MODERATION,2,,25.0,0.2,432.0,0,0,2,0,,,0,https://images.uzum.uz/d7oh7hq1146tv06rtrl0/t_product_80_low.jpg
2026-07-23,112728,2663965,ЕРШИКИНАБОР,Unitaz choʻtkalari,A,91000,2,36,11,23.4,4.7,7,1001,4.0,-100.0,IN_STOCK,ON_MODERATION,2,,20.0,0.7,14.0,1,1,2,0,,,0,https://images.uzum.uz/d7h40743obpkks10a3r0/t_product_80_low.jpg
2026-07-23,112728,2667097,ЕРШИКСМЕННЫЙ,Unitaz choʻtkalari,B,100000,0,5,2,28.6,0.0,0,292,2.4,-100.0,ARCHIVED,ON_MODERATION,6,,20.0,0.0,,0,1,0,0,,,0,https://images.uzum.uz/d7hlj9jsv8vghom17m20/t_product_80_low.jpg
2026-07-23,112728,2667399,СМЕННЫЕНАСАДКИДЛЯЕРШИКОВ,Unitaz choʻtkalari,A,30000,0,35,0,0.0,5.0,2,405,7.65,-78.95231383603476,ARCHIVED,ON_MODERATION,9,,20.0,,,0,1,0,9,29700,08.06-16.06 Летняя распродажа неделя 4/Yozgi chegirmalar haf,0,https://images.uzum.uz/d7hmhbs3obpkks10gt8g/t_product_80_low.jpg
2026-07-23,112728,2667982,АПТЕЧКИДЛЯДОМАОРГАН,Dori-darmonlar uchun dori qutilari va sumkalar,D,160000,0,0,1,100.0,0.0,0,290,0.34,-100.0,ARCHIVED,ON_MODERATION,4,,30.0,,,0,1,0,0,,,0,https://images.uzum.uz/d7phrq49g1ktqmliqs20/t_product_80_low.jpg
2026-07-23,112728,2828345,ТРЯПКАМИКРОФИБРА,"Lattalar, salfetkalar va gubkalar",D,45000,0,4,3,42.9,5.0,1,115,4.35,-100.0,ARCHIVED,ON_MODERATION,4,,20.0,,,0,1,0,4,44550,08.06-16.06 Летняя распродажа неделя 4/Yozgi chegirmalar haf,0,https://images.uzum.uz/d860rva1146tv071ct7g/t_product_80_low.jpg
2026-07-23,112728,2842914,ВИДЕОГЛАЗОК,Video ko‘zchalar,D,805000,1,4,1,20.0,0.0,0,1176,0.34,48.754929577464786,IN_STOCK,MODERATED,1,,18.0,0.2,17.0,1,1,1,0,,,0,https://images.uzum.uz/d88lmec9g1ktqmloues0/t_product_80_low.jpg
2026-07-23,112728,2842983,ВЫДВЕЖНОЙЯЩИК,Oshxona tokchalari,D,93500,18,2,0,0.0,0.0,0,53,1.89,-83.30357142857143,IN_STOCK,MODERATED,1,,25.0,0.1,193.0,0,1,1,0,,,0,https://images.uzum.uz/d88m3q49g1ktqmloukh0/t_product_80_low.jpg
2026-07-23,112728,2843053,ГУБКИ,"Lattalar, salfetkalar va gubkalar",B,65500,359,41,2,4.7,4.8,6,785,4.97,-75.87488636363636,IN_STOCK,ON_MODERATION,4,,20.0,2.1,64.0,0,0,4,0,,,0,https://images.uzum.uz/d8r540a1146phmqe5bgg/t_product_80_low.jpg
2026-07-23,112728,2843128,РЕБРИСТЫЕГУБКИ,"Lattalar, salfetkalar va gubkalar",B,27500,21,58,5,7.9,5.0,2,571,9.81,4.9482055068975965,IN_STOCK,MODERATED,6,,20.0,0.7,23.0,0,1,6,0,,,0,https://images.uzum.uz/d88mpv49g1ktqmlov1og/t_product_80_low.jpg
2026-07-23,112728,2843158,ДЕРЖАТЕЛЬГУБОК,Tagkursi va tutqichlar,D,53300,30,10,0,0.0,5.0,1,108,6.48,-57.473404255319146,IN_STOCK,MODERATED,2,,25.0,0.4,60.0,0,1,2,0,,,0,https://images.uzum.uz/d88mv1c9g1ktqmlov53g/t_product_80_low.jpg
2026-07-23,112728,2843255,ДОРОГОЙДИФФУЗОР,Uy uchun iforlar,D,125000,49,11,3,21.4,5.0,1,148,8.78,-68.91155115511552,IN_STOCK,MODERATED,4,,27.0,0.6,39.0,1,1,4,0,,,0,https://images.uzum.uz/d88nc849g1ktqmlovd10/t_product_80_low.jpg
2026-07-23,112728,2843333,НАТУРАЛЬНЫЙДИФ,Uy uchun iforlar,B,155000,67,7,4,36.4,0.0,0,86,4.65,-75.45914465408805,IN_STOCK,MODERATED,5,,27.0,0.2,98.0,1,1,5,0,,,0,https://images.uzum.uz/d88nm43sv8vo2t0gsvd0/t_product_80_low.jpg
2026-07-23,112728,2843402,КОРТРЯПКА,"Lattalar, salfetkalar va gubkalar",D,55000,30,8,1,11.1,0.0,0,247,3.24,-63.5959595959596,IN_STOCK,MODERATED,4,,20.0,0.5,33.0,0,0,4,0,,,0,https://images.uzum.uz/d88nuvi1146tv072fot0/t_product_80_low.jpg
2026-07-23,112728,2843463,КРЫШКАОТБРЫЗГОВ,Idishlar uchun qopqoqlar,D,68000,34,6,0,0.0,0.0,0,182,2.2,-77.978,IN_STOCK,ON_MODERATION,2,,22.0,0.2,188.0,0,1,2,0,,,0,https://images.uzum.uz/d88o82rsv8vo2t0gtas0/t_product_80_low.jpg
2026-07-23,112728,2843588,ВАКУУМКРЮЧ,Ilgaklar va tutqichlar,D,57000,92,0,0,0.0,0.0,0,61,0.0,-100.0,IN_STOCK,MODERATED,14,,20.0,0.0,,0,1,14,0,,,0,https://images.uzum.uz/d88og9a1146tv072g39g/t_product_80_low.jpg
2026-07-23,112728,2843897,МАСКАОЧИСТКАПОСУДЫ,"Lattalar, salfetkalar va gubkalar",D,57300,33,2,0,0.0,0.0,0,52,3.85,-86.21353383458647,IN_STOCK,MODERATED,1,,20.0,0.0,,0,0,1,0,,,0,https://images.uzum.uz/d88pg349g1ktqmlp0qrg/t_product_80_low.jpg
2026-07-23,112728,2844006,НОСИКЗЕЛЕНЫЙ,Voronkalar,B,35500,19,7,0,0.0,5.0,2,202,3.47,-6.905594405594406,IN_STOCK,MODERATED,1,,25.0,0.1,195.0,1,0,1,0,,,0,https://images.uzum.uz/d88pt1s9g1ktqmlp13vg/t_product_80_low.jpg
2026-07-23,112728,2844104,ОРГАНПОЛЕТОК,Organayzerlar va ajratuvchilar,B,50300,32,8,4,33.3,0.0,0,155,6.45,-57.537696335078536,IN_STOCK,MODERATED,2,,27.0,0.2,156.0,1,0,2,0,,,0,https://images.uzum.uz/d88q70i1146tv072ha00/t_product_80_low.jpg
2026-07-23,112728,2845895,ПЕНАДЛЯОБУВИ,Poyabzal uchun koʻpikli tozalash vositalari,B,60100,28,8,0,0.0,4.5,2,95,6.32,-62.69004192872117,IN_STOCK,MODERATED,1,,18.5,0.1,289.0,1,1,1,0,,,0,https://images.uzum.uz/d89adp49g1ktqmlp5lig/t_product_80_low.jpg
2026-07-23,112728,2845956,ПЛАСТИНЫДЛЯСТИРКИ,Kir yuvish uchun gel va suyuqliklar,A,60000,0,30,4,11.8,5.0,3,271,11.81,154.47471910112358,RUN_OUT,MODERATED,1,,15.0,,,1,1,0,0,,,0,https://images.uzum.uz/d954jrq1146phmqie6v0/t_product_80_low.jpg
2026-07-23,112728,2845985,ДЕРЖАТЕЛЬКРЫШКИ,Oshxona qurollari uchun podstavkalar,D,73500,18,1,1,50.0,0.0,0,42,4.76,-93.59011627906976,IN_STOCK,MODERATED,1,,25.0,0.1,190.0,1,1,1,0,,,0,https://images.uzum.uz/d89aql49g1ktqmlp5rkg/t_product_80_low.jpg
2026-07-23,112728,2846046,ПОДЪЕМДЛЯУНИТАЗА,Unitaz uchun oʻrindiq,D,63500,22,8,0,0.0,0.0,0,180,2.22,-2.508158508158508,IN_STOCK,MODERATED,2,,20.0,0.1,138.0,1,1,2,0,,,0,https://images.uzum.uz/d89b20a1146tv072lud0/t_product_80_low.jpg
2026-07-23,112728,2846118,ПОЛКА,Devor tokchalari,B,107000,35,5,0,0.0,0.0,0,191,1.57,-77.23514851485149,IN_STOCK,MODERATED,2,,15.0,0.0,,1,1,2,0,,,0,https://images.uzum.uz/d89bd0a1146tv072m3p0/t_product_80_low.jpg
2026-07-23,112728,2846160,РИСОМОЙКА950МЛ,Chovli va elak,D,71000,20,0,0,0.0,0.0,0,43,0.0,-100.0,IN_STOCK,MODERATED,1,,25.0,0.0,,1,1,1,0,,,0,https://images.uzum.uz/d89bi9k9g1ktqmlp675g/t_product_80_low.jpg
2026-07-23,112728,2846206,САЛФЕТКИАНТИЖИР3ВИДА,"Lattalar, salfetkalar va gubkalar",D,56000,20,2,0,0.0,5.0,1,29,6.9,-94.13333333333334,IN_STOCK,MODERATED,3,,20.0,0.1,75.0,0,0,3,0,,,0,https://images.uzum.uz/d89bn4jsv8vo2t0h3k40/t_product_80_low.jpg
2026-07-23,112728,2846266,САЛФЕТКИНАЦ,Kiyimlarni yuvish uchun rang tuzoqlari,D,45500,21,3,1,25.0,4.0,1,89,4.49,-82.528,IN_STOCK,MODERATED,1,,20.0,0.1,214.0,1,1,1,0,,,0,https://images.uzum.uz/d89c1bc9g1ktqmlp6dcg/t_product_80_low.jpg
2026-07-23,112728,2847242,САЛФЕТКИДЛЯЕДЫ,"Lattalar, salfetkalar va gubkalar",D,57500,32,3,0,0.0,0.0,0,42,7.14,-81.065780730897,IN_STOCK,MODERATED,1,,20.0,0.1,320.0,0,1,1,0,,,0,https://images.uzum.uz/d89fh1q1146tv072oefg/t_product_80_low.jpg
2026-07-23,112728,2847309,САЛФЕТКИПЯТНОВЫВОДИТЕЛЬ,"Lattalar, salfetkalar va gubkalar",A,23000,0,70,11,13.6,4.8,5,643,10.73,24.505785819482433,RUN_OUT,MODERATED,2,,20.0,,,0,0,2,0,,,0,https://images.uzum.uz/d89foms9g1ktqmlp8kvg/t_product_80_low.jpg
2026-07-23,112728,2847387,СТИКЕРДЛЯОБУВИ,Oyoq uchun dezodorantlar va spreylar,D,32000,56,4,0,0.0,0.0,0,39,7.69,-88.78632478632478,IN_STOCK,MODERATED,1,,18.0,0.1,584.0,0,0,1,0,,,0,https://images.uzum.uz/d89g42a1146tv072opj0/t_product_80_low.jpg
2026-07-23,112728,2847468,АППАРАТСЕТКА,Idish yuvish uchun buyumlar,B,47000,164,5,4,44.4,3.0,2,822,0.97,-93.49717336683418,IN_STOCK,MODERATED,4,,25.0,0.3,238.0,0,0,4,0,,,0,https://images.uzum.uz/d89gbq3sv8vo2t0h68og/t_product_80_low.jpg
2026-07-23,112728,2847586,СТИКЕРОТКАМАРОВ,Hasharotlarga qo'rqitish moslamalar,A,17820,36,159,20,11.2,4.6,7,1478,10.89,56.14522022928303,IN_STOCK,MODERATED,4,,20.0,0.7,61.0,1,1,4,0,,,0,https://images.uzum.uz/d8ctqajsv8vo2t0i6rlg/t_product_80_low.jpg
2026-07-23,112728,2885187,ПЕНИТСЯСАЛФЕТКИ,"Lattalar, salfetkalar va gubkalar",B,67300,22,13,0,0.0,5.0,3,89,11.24,-45.936679536679534,IN_STOCK,MODERATED,1,,20.0,0.5,51.0,0,0,1,0,,,0,https://images.uzum.uz/d8hhb9i1146tv075gmmg/t_product_80_low.jpg
2026-07-23,112728,2885239,ДЕРЖАТЕЛЬКУХХ,Tagkursi va tutqichlar,D,210000,30,0,0,0.0,0.0,0,85,0.0,-100.0,IN_STOCK,ON_MODERATION,2,,25.0,0.0,,1,1,2,0,,,0,https://images.uzum.uz/d8hhokq1146tv075grng/t_product_80_low.jpg
2026-07-23,112728,3061376,ПАКЕТЫ2ЯВЕРСИЯ,Axlat qoplari,D,65000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9bsqmbsv8vsdeu9jrjg/t_product_80_low.jpg
2026-07-23,112728,3061428,СЕТКИОРГАН2ЯВЕРСИЯ,Organayzerlar va ajratuvchilar,D,24000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,3,,27.0,,,1,0,0,0,,,0,https://images.uzum.uz/d9bt13bsv8vsdeu9k0eg/t_product_80_low.jpg
2026-07-23,112728,3061483,РАЗДЕЛИТЕЛЬОДЕЖДЦЫ2ЯВЕРСИЯ,Organayzerlar va ajratuvchilar,D,85000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,27.0,,,1,0,0,0,,,0,https://images.uzum.uz/d9bt5tbsv8vsdeu9k310/t_product_80_low.jpg
2026-07-23,112728,3061510,ТРЯПКИМНОГОРАЗОВЫЕ,"Lattalar, salfetkalar va gubkalar",D,45000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btc3rsv8vsdeu9k6pg/t_product_80_low.jpg
2026-07-23,112728,3061540,АПТЕЧКИВСЕ2ЯВЕРСИЯ,Dori-darmonlar uchun dori qutilari va sumkalar,D,160000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,4,,30.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btiajsv8vsdeu9k9hg/t_product_80_low.jpg
2026-07-23,112728,3061577,НАСАДКИЕРШ,Unitaz choʻtkalari,D,30000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,9,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btoli1146g73ht6200/t_product_80_low.jpg
2026-07-23,112728,3061628,СМЕННЫЙЕРШИК,Unitaz choʻtkalari,D,100000,0,0,0,0.0,0.0,0,0,,-100.0,SENT,MODERATED,6,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d9btv3q1146g73ht640g/t_product_80_low.jpg
2026-07-24,112728,2657904,ОВОЩЕЧИСТКА,Meva va sabzavot kesgichlar,C,35500,39,1,1,50.0,0.0,0,161,1.24,-100.0,IN_STOCK,MODERATED,2,,25.0,0.0,,1,1,2,0,,,0,https://images.uzum.uz/d7snkf3sv8vo2t0c0an0/t_product_80_low.jpg
2026-07-24,112728,2658091,ПАКЕТЫБОЛЬШИЕ,Axlat qoplari,D,65000,0,1,0,0.0,0.0,0,123,0.81,-100.0,ARCHIVED,ON_MODERATION,4,,20.0,,,0,1,0,4,54450,01.06-09.06 Летняя распродажа неделя 3/Yozgi chegirmalar haf,0,https://images.uzum.uz/d7snpks9g1ktqmlk3c8g/t_product_80_low.jpg
2026-07-24,112728,2658308,СИНИЕТАБЛЕТКИ,Vanna va hojatxona uchun vositalar,B,32500,123,35,59,62.8,0.0,0,546,5.86,-72.82471864680909,IN_STOCK,MODERATED,3,,15.0,1.0,57.0,1,1,3,0,,,0,https://images.uzum.uz/d7so4ui1146tv06tjos0/t_product_80_low.jpg
2026-07-24,112728,2658502,МЫЛЬНИЦА,"Sovun idishlar, stakanlar",A,29700,12,77,5,6.1,5.0,12,858,7.81,145.2589435619269,IN_STOCK,MODERATED,3,,20.0,0.5,37.0,1,1,0,3,29700,15.06-23.06 Летняя распродажа неделя 5/Yozgi chegirmalar haf,0,https://images.uzum.uz/d7sopk49g1ktqmlk3u3g/t_product_80_low.jpg
2026-07-24,112728,2658640,СЕТКАОРГАН,Xoʻjalik sumkalari,D,24000,0,5,0,0.0,5.0,1,157,3.18,-81.04547781967138,ARCHIVED,ON_MODERATION,3,,20.0,,,0,1,0,0,,,0,https://images.uzum.uz/d7sovrq1146tv06tk99g/t_product_80_low.jpg
2026-07-24,112728,2658806,ДЕРЖАТЕЛЬДЛЯКРЫШЕК,Oshxona qurollari uchun podstavkalar,A,57000,34,46,4,8.0,5.0,4,1080,4.07,-100.0,IN_STOCK,ON_MODERATION,4,,25.0,1.2,17.0,1,0,4,0,,,0,https://images.uzum.uz/d7sp6mrsv8vo2t0c18f0/t_product_80_low.jpg
2026-07-24,112728,2659116,РАЗДЕЛИТЕЛЬОДЕЖДЫ,Organayzerlar va ajratuvchilar,B,85000,0,2,0,0.0,0.0,0,246,0.41,-88.88113219521483,ARCHIVED,ON_MODERATION,4,,27.0,,,0,1,0,0,,,0,https://images.uzum.uz/d7spi6k9g1ktqmlk4dt0/t_product_80_low.jpg
2026-07-24,112728,2659219,ДУРШЛАГРИС,Chovli va elak,C,32000,38,2,0,0.0,0.0,0,58,3.45,-100.0,IN_STOCK,MODERATED,2,,25.0,0.0,,1,1,2,0,,,0,https://images.uzum.uz/d7spq4c9g1ktqmlk4ilg/t_product_80_low.jpg
2026-07-24,112728,2661453,ДУРШЛАГСЛОН,Chovli va elak,C,50000,90,0,1,100.0,0.0,0,67,1.49,-100.0,IN_STOCK,MODERATED,3,,25.0,0.0,,1,1,3,0,,,0,https://images.uzum.uz/d7sqf63sv8vo2t0c2090/t_product_80_low.jpg
2026-07-24,112728,2661858,ПАКЕТЫДЛЯКРУП,Sochiluvchan mahsulotlar uchun idishlar,C,75000,30,0,0,0.0,0.0,0,90,0.0,-100.0,IN_STOCK,MODERATED,4,,25.0,0.0,,0,0,4,0,,,0,https://images.uzum.uz/d7sr1p3sv8vo2t0c2dh0/t_product_80_low.jpg
2026-07-24,112728,2662663,ШАПАЧКИМИШКИ,Qayta foydalanish mumkin boʻlgan paketlar va qopchalar,C,18000,115,5,0,0.0,0.0,0,59,5.08,-100.0,IN_STOCK,MODERATED,4,,25.0,0.4,143.0,0,0,4,0,,,0,https://images.uzum.uz/d7t2u23sv8vo2t0c7q6g/t_product_80_low.jpg
2026-07-24,112728,2662882,ШТАНГАСКЛАДНАЯ,Pardalar va karnizlar,A,450000,0,10,4,28.6,5.0,1,1461,0.89,-100.0,RUN_OUT,ON_MODERATION,2,,20.0,,,1,1,0,0,,,0,https://images.uzum.uz/d7ouuhbsv8vo2t0afu10/t_product_80_low.jpg
2026-07-24,112728,2663193,ШАПОЧКИЦЫАЛЯТА,Qayta foydalanish mumkin boʻlgan paketlar va qopchalar,B,65000,164,7,0,0.0,0.0,0,195,3.08,-92.51617682302447,IN_STOCK,ON_MODERATION,2,,25.0,0.2,431.0,0,0,2,0,,,0,https://images.uzum.uz/d7oh7hq1146tv06rtrl0/t_product_80_low.jpg
2026-07-24,112728,2663965,ЕРШИКИНАБОР,Unitaz choʻtkalari,A,91000,0,38,12,24.0,4.7,7,1033,3.87,-100.0,RUN_OUT,ON_MODERATION,2,,20.0,0.7,13.0,1,1,2,0,,,0,https://images.uzum.uz/d7h40743obpkks10a3r0/t_product_80_low.jpg
2026-07-24,112728,2667097,ЕРШИКСМЕННЫЙ,Unitaz choʻtkalari,B,100000,0,5,2,28.6,0.0,0,292,2.4,-100.0,ARCHIVED,ON_MODERATION,6,,20.0,0.0,,0,1,0,0,,,0,https://images.uzum.uz/d7hlj9jsv8vghom17m20/t_product_80_low.jpg
2026-07-24,112728,2667399,СМЕННЫЕНАСАДКИДЛЯЕРШИКОВ,Unitaz choʻtkalari,A,30000,0,35,0,0.0,5.0,2,405,7.65,-78.95231383603476,ARCHIVED,ON_MODERATION,9,,20.0,,,0,1,0,9,29700,08.06-16.06 Летняя распродажа неделя 4/Yozgi chegirmalar haf,0,https://images.uzum.uz/d7hmhbs3obpkks10gt8g/t_product_80_low.jpg
2026-07-24,112728,2667982,АПТЕЧКИДЛЯДОМАОРГАН,Dori-darmonlar uchun dori qutilari va sumkalar,C,160000,0,0,1,100.0,0.0,0,290,0.34,-100.0,ARCHIVED,ON_MODERATION,4,,30.0,,,0,1,0,0,,,0,https://images.uzum.uz/d7phrq49g1ktqmliqs20/t_product_80_low.jpg
2026-07-24,112728,2828345,ТРЯПКАМИКРОФИБРА,"Lattalar, salfetkalar va gubkalar",C,45000,0,4,3,42.9,5.0,1,115,4.35,-100.0,ARCHIVED,ON_MODERATION,4,,20.0,,,0,1,0,4,44550,08.06-16.06 Летняя распродажа неделя 4/Yozgi chegirmalar haf,0,https://images.uzum.uz/d860rva1146tv071ct7g/t_product_80_low.jpg
2026-07-24,112728,2842914,ВИДЕОГЛАЗОК,Video ko‘zchalar,A,805000,0,4,2,33.3,0.0,0,1206,0.33,48.754929577464786,RUN_OUT,MODERATED,1,,18.0,0.3,10.0,1,1,1,0,,,0,https://images.uzum.uz/d88lmec9g1ktqmloues0/t_product_80_low.jpg
2026-07-24,112728,2842983,ВЫДВЕЖНОЙЯЩИК,Oshxona tokchalari,D,93500,18,2,0,0.0,0.0,0,57,3.51,-83.30357142857143,IN_STOCK,MODERATED,1,,25.0,0.1,192.0,0,1,1,0,,,0,https://images.uzum.uz/d88m3q49g1ktqmloukh0/t_product_80_low.jpg
